item_id,order_id,product_id,quantity,unit_price,return_flag
ITEM-00002413,ORD-0000812,PROD-00049,1,42.12,False
ITEM-00002414,ORD-0000813,PROD-00088,1,41.68,False
ITEM-00002415,ORD-0000813,PROD-00061,1,23.68,False
ITEM-00002416,ORD-0000813,PROD-00145,2,39.72,False
ITEM-00002417,ORD-0000813,PROD-00155,1,40.66,False
ITEM-00002418,ORD-0000814,PROD-00024,1,12.22,False
ITEM-00002419,ORD-0000815,PROD-00055,2,68.15,False
ITEM-00002420,ORD-0000815,PROD-00164,2,18.64,False
ITEM-00002421,ORD-0000815,PROD-00120,2,56.06,False
ITEM-00002422,ORD-0000816,PROD-00062,1,29.08,False
ITEM-00002423,ORD-0000816,PROD-00087,2,62.85,False
ITEM-00002424,ORD-0000816,PROD-00135,1,17.4,False
ITEM-00002425,ORD-0000816,PROD-00184,1,46.42,False
ITEM-00002426,ORD-0000816,PROD-00192,1,60.31,False
ITEM-00002427,ORD-0000817,PROD-00145,1,39.72,False
ITEM-00002428,ORD-0000817,PROD-00198,1,36.88,False
ITEM-00002429,ORD-0000817,PROD-00195,2,37.38,False
ITEM-00002430,ORD-0000817,PROD-00183,2,15.65,False
ITEM-00002431,ORD-0000817,PROD-00124,1,12.41,False
ITEM-00002432,ORD-0000818,PROD-00084,2,23.04,False
ITEM-00002433,ORD-0000818,PROD-00104,2,18.89,False
ITEM-00002434,ORD-0000818,PROD-00132,3,34.74,False
ITEM-00002435,ORD-0000818,PROD-00066,1,85.57,False
ITEM-00002436,ORD-0000819,PROD-00124,1,12.41,False
ITEM-00002437,ORD-0000819,PROD-00047,1,23.99,False
ITEM-00002438,ORD-0000819,PROD-00196,2,43.37,False
ITEM-00002439,ORD-0000819,PROD-00082,1,42.52,False
ITEM-00002440,ORD-0000820,PROD-00067,2,31.49,False
ITEM-00002441,ORD-0000820,PROD-00096,3,11.89,False
ITEM-00002442,ORD-0000820,PROD-00028,3,43.08,False
ITEM-00002443,ORD-0000820,PROD-00155,1,40.66,False
ITEM-00002444,ORD-0000820,PROD-00057,1,18.4,False
ITEM-00002445,ORD-0000821,PROD-00158,1,46.14,False
ITEM-00002446,ORD-0000821,PROD-00152,1,42.2,False
ITEM-00002447,ORD-0000821,PROD-00040,2,38.01,False
ITEM-00002448,ORD-0000821,PROD-00119,2,73.7,False
ITEM-00002449,ORD-0000821,PROD-00087,3,62.85,False
ITEM-00002450,ORD-0000822,PROD-00082,3,42.52,False
ITEM-00002451,ORD-0000822,PROD-00019,1,17.54,False
ITEM-00002452,ORD-0000823,PROD-00053,2,20.62,False
ITEM-00002453,ORD-0000823,PROD-00047,1,23.99,False
ITEM-00002454,ORD-0000823,PROD-00011,1,23.94,False
ITEM-00002455,ORD-0000824,PROD-00071,1,42.65,False
ITEM-00002456,ORD-0000824,PROD-00028,4,43.08,False
ITEM-00002457,ORD-0000824,PROD-00160,2,52.44,False
ITEM-00002458,ORD-0000824,PROD-00124,1,12.41,False
ITEM-00002459,ORD-0000825,PROD-00100,2,28.1,False
ITEM-00002460,ORD-0000826,PROD-00182,3,18.17,False
ITEM-00002461,ORD-0000826,PROD-00187,2,46.12,False
ITEM-00002462,ORD-0000827,PROD-00069,1,42.66,False
ITEM-00002463,ORD-0000827,PROD-00011,1,23.94,False
ITEM-00002464,ORD-0000827,PROD-00019,2,17.54,True
ITEM-00002465,ORD-0000827,PROD-00024,1,12.22,False
ITEM-00002466,ORD-0000827,PROD-00117,1,32.32,False
ITEM-00002467,ORD-0000828,PROD-00142,1,82.68,False
ITEM-00002468,ORD-0000829,PROD-00122,5,17.52,True
ITEM-00002469,ORD-0000829,PROD-00056,1,63.55,False
ITEM-00002470,ORD-0000830,PROD-00115,2,28.94,False
ITEM-00002471,ORD-0000830,PROD-00089,1,22.85,True
ITEM-00002472,ORD-0000831,PROD-00005,4,28.11,False
ITEM-00002473,ORD-0000832,PROD-00121,2,57.61,False
ITEM-00002474,ORD-0000832,PROD-00075,1,5.29,False
ITEM-00002475,ORD-0000832,PROD-00014,1,8.68,False
ITEM-00002476,ORD-0000832,PROD-00001,1,46.89,False
ITEM-00002477,ORD-0000833,PROD-00162,3,57.45,False
ITEM-00002478,ORD-0000833,PROD-00173,3,31.38,False
ITEM-00002479,ORD-0000833,PROD-00177,1,33.42,True
ITEM-00002480,ORD-0000834,PROD-00063,1,15.27,True
ITEM-00002481,ORD-0000834,PROD-00117,1,32.32,True
ITEM-00002482,ORD-0000834,PROD-00011,1,23.94,False
ITEM-00002483,ORD-0000835,PROD-00044,2,26.82,False
ITEM-00002484,ORD-0000836,PROD-00158,1,46.14,False
ITEM-00002485,ORD-0000836,PROD-00011,1,23.94,False
ITEM-00002486,ORD-0000837,PROD-00195,4,37.38,False
ITEM-00002487,ORD-0000838,PROD-00188,1,31.47,False
ITEM-00002488,ORD-0000839,PROD-00069,2,42.66,True
ITEM-00002489,ORD-0000839,PROD-00186,1,54.59,False
ITEM-00002490,ORD-0000840,PROD-00133,1,15.74,False
ITEM-00002491,ORD-0000840,PROD-00123,1,88.41,False
ITEM-00002492,ORD-0000840,PROD-00017,3,16.3,False
ITEM-00002493,ORD-0000840,PROD-00011,3,23.94,False
ITEM-00002494,ORD-0000840,PROD-00029,2,21.75,False
ITEM-00002495,ORD-0000841,PROD-00098,4,39.76,False
ITEM-00002496,ORD-0000841,PROD-00066,2,85.57,False
ITEM-00002497,ORD-0000841,PROD-00198,1,36.88,False
ITEM-00002498,ORD-0000841,PROD-00035,1,58.9,False
ITEM-00002499,ORD-0000841,PROD-00152,1,42.2,False
ITEM-00002500,ORD-0000842,PROD-00125,1,49.94,False
ITEM-00002501,ORD-0000843,PROD-00065,1,58.48,False
ITEM-00002502,ORD-0000843,PROD-00078,5,26.86,False
ITEM-00002503,ORD-0000843,PROD-00153,4,20.57,False
ITEM-00002504,ORD-0000844,PROD-00133,2,15.74,False
ITEM-00002505,ORD-0000845,PROD-00068,1,66.85,False
ITEM-00002506,ORD-0000845,PROD-00163,4,74.52,False
ITEM-00002507,ORD-0000845,PROD-00135,5,17.4,True
ITEM-00002508,ORD-0000846,PROD-00076,4,58.87,False
ITEM-00002509,ORD-0000846,PROD-00037,1,38.33,False
ITEM-00002510,ORD-0000847,PROD-00046,2,20.01,False
ITEM-00002511,ORD-0000847,PROD-00059,1,41.76,False
ITEM-00002512,ORD-0000847,PROD-00030,4,27.0,False
ITEM-00002513,ORD-0000848,PROD-00040,1,38.01,False
ITEM-00002514,ORD-0000848,PROD-00001,2,46.89,False
ITEM-00002515,ORD-0000849,PROD-00004,1,96.17,False
ITEM-00002516,ORD-0000849,PROD-00061,1,23.68,False
ITEM-00002517,ORD-0000850,PROD-00072,1,97.19,False
ITEM-00002518,ORD-0000850,PROD-00079,2,35.31,False
ITEM-00002519,ORD-0000850,PROD-00133,1,15.74,True
ITEM-00002520,ORD-0000850,PROD-00043,4,30.54,False
ITEM-00002521,ORD-0000851,PROD-00111,4,8.64,False
ITEM-00002522,ORD-0000851,PROD-00059,3,41.76,False
ITEM-00002523,ORD-0000851,PROD-00009,1,23.84,False
ITEM-00002524,ORD-0000851,PROD-00179,1,27.52,False
ITEM-00002525,ORD-0000851,PROD-00149,3,47.72,False
ITEM-00002526,ORD-0000852,PROD-00167,1,58.88,False
ITEM-00002527,ORD-0000852,PROD-00080,1,8.24,False
ITEM-00002528,ORD-0000852,PROD-00157,1,122.25,False
ITEM-00002529,ORD-0000852,PROD-00154,1,38.96,False
ITEM-00002530,ORD-0000853,PROD-00066,2,85.57,False
ITEM-00002531,ORD-0000853,PROD-00083,1,93.18,False
ITEM-00002532,ORD-0000853,PROD-00164,1,18.64,False
ITEM-00002533,ORD-0000854,PROD-00063,2,15.27,False
ITEM-00002534,ORD-0000855,PROD-00029,1,21.75,False
ITEM-00002535,ORD-0000855,PROD-00089,2,22.85,False
ITEM-00002536,ORD-0000855,PROD-00051,1,41.55,False
ITEM-00002537,ORD-0000855,PROD-00066,1,85.57,False
ITEM-00002538,ORD-0000856,PROD-00120,1,56.06,False
ITEM-00002539,ORD-0000856,PROD-00197,1,17.84,False
ITEM-00002540,ORD-0000857,PROD-00033,3,32.8,False
ITEM-00002541,ORD-0000857,PROD-00128,3,22.28,False
ITEM-00002542,ORD-0000857,PROD-00079,1,35.31,False
ITEM-00002543,ORD-0000858,PROD-00177,1,33.42,True
ITEM-00002544,ORD-0000858,PROD-00079,3,35.31,True
ITEM-00002545,ORD-0000858,PROD-00088,1,41.68,False
ITEM-00002546,ORD-0000858,PROD-00161,3,16.74,False
ITEM-00002547,ORD-0000859,PROD-00084,1,23.04,False
ITEM-00002548,ORD-0000859,PROD-00194,2,13.85,False
ITEM-00002549,ORD-0000859,PROD-00145,5,39.72,False
ITEM-00002550,ORD-0000859,PROD-00076,5,58.87,False
ITEM-00002551,ORD-0000860,PROD-00186,1,54.59,False
ITEM-00002552,ORD-0000860,PROD-00063,3,15.27,False
ITEM-00002553,ORD-0000860,PROD-00056,3,63.55,False
ITEM-00002554,ORD-0000861,PROD-00094,1,26.33,False
ITEM-00002555,ORD-0000861,PROD-00198,2,36.88,False
ITEM-00002556,ORD-0000861,PROD-00124,5,12.41,False
ITEM-00002557,ORD-0000861,PROD-00172,3,18.71,False
ITEM-00002558,ORD-0000862,PROD-00029,1,21.75,False
ITEM-00002559,ORD-0000863,PROD-00164,1,18.64,False
ITEM-00002560,ORD-0000863,PROD-00102,1,24.67,False
ITEM-00002561,ORD-0000863,PROD-00019,1,17.54,False
ITEM-00002562,ORD-0000863,PROD-00157,1,122.25,False
ITEM-00002563,ORD-0000864,PROD-00192,1,60.31,False
ITEM-00002564,ORD-0000864,PROD-00198,1,36.88,True
ITEM-00002565,ORD-0000864,PROD-00136,1,98.0,False
ITEM-00002566,ORD-0000865,PROD-00019,3,17.54,False
ITEM-00002567,ORD-0000865,PROD-00029,1,21.75,False
ITEM-00002568,ORD-0000865,PROD-00092,1,65.24,False
ITEM-00002569,ORD-0000865,PROD-00140,2,13.99,False
ITEM-00002570,ORD-0000865,PROD-00119,1,73.7,False
ITEM-00002571,ORD-0000866,PROD-00191,1,24.23,False
ITEM-00002572,ORD-0000866,PROD-00156,1,20.08,True
ITEM-00002573,ORD-0000866,PROD-00193,4,38.47,False
ITEM-00002574,ORD-0000866,PROD-00195,1,37.38,True
ITEM-00002575,ORD-0000867,PROD-00068,1,66.85,False
ITEM-00002576,ORD-0000867,PROD-00076,1,58.87,True
ITEM-00002577,ORD-0000867,PROD-00057,1,18.4,False
ITEM-00002578,ORD-0000867,PROD-00004,1,96.17,False
ITEM-00002579,ORD-0000867,PROD-00010,1,48.41,False
ITEM-00002580,ORD-0000868,PROD-00163,2,74.52,False
ITEM-00002581,ORD-0000869,PROD-00043,3,30.54,False
ITEM-00002582,ORD-0000869,PROD-00101,1,12.3,False
ITEM-00002583,ORD-0000870,PROD-00080,1,8.24,False
ITEM-00002584,ORD-0000871,PROD-00087,3,62.85,False
ITEM-00002585,ORD-0000871,PROD-00059,1,41.76,True
ITEM-00002586,ORD-0000871,PROD-00153,1,20.57,False
ITEM-00002587,ORD-0000871,PROD-00129,4,35.51,False
ITEM-00002588,ORD-0000872,PROD-00035,1,58.9,False
ITEM-00002589,ORD-0000872,PROD-00152,5,42.2,False
ITEM-00002590,ORD-0000872,PROD-00057,1,18.4,True
ITEM-00002591,ORD-0000873,PROD-00130,1,23.28,False
ITEM-00002592,ORD-0000873,PROD-00188,2,31.47,False
ITEM-00002593,ORD-0000874,PROD-00128,1,22.28,False
ITEM-00002594,ORD-0000874,PROD-00077,2,35.2,False
ITEM-00002595,ORD-0000874,PROD-00182,1,18.17,True
ITEM-00002596,ORD-0000874,PROD-00186,2,54.59,False
ITEM-00002597,ORD-0000875,PROD-00064,1,14.33,False
ITEM-00002598,ORD-0000875,PROD-00143,1,10.75,False
ITEM-00002599,ORD-0000875,PROD-00150,2,40.77,False
ITEM-00002600,ORD-0000876,PROD-00167,1,58.88,False
ITEM-00002601,ORD-0000876,PROD-00079,4,35.31,False
ITEM-00002602,ORD-0000877,PROD-00140,1,13.99,False
ITEM-00002603,ORD-0000877,PROD-00046,2,20.01,False
ITEM-00002604,ORD-0000877,PROD-00048,1,69.41,True
ITEM-00002605,ORD-0000877,PROD-00074,1,99.01,False
ITEM-00002606,ORD-0000877,PROD-00088,2,41.68,True
ITEM-00002607,ORD-0000878,PROD-00115,1,28.94,False
ITEM-00002608,ORD-0000878,PROD-00135,3,17.4,True
ITEM-00002609,ORD-0000878,PROD-00083,1,93.18,False
ITEM-00002610,ORD-0000878,PROD-00072,2,97.19,False
ITEM-00002611,ORD-0000879,PROD-00191,2,24.23,False
ITEM-00002612,ORD-0000879,PROD-00111,1,8.64,False
ITEM-00002613,ORD-0000880,PROD-00188,1,31.47,False
ITEM-00002614,ORD-0000880,PROD-00003,3,52.11,False
ITEM-00002615,ORD-0000881,PROD-00051,3,41.55,False
ITEM-00002616,ORD-0000881,PROD-00153,2,20.57,False
ITEM-00002617,ORD-0000881,PROD-00086,1,23.31,False
ITEM-00002618,ORD-0000882,PROD-00172,1,18.71,False
ITEM-00002619,ORD-0000882,PROD-00192,1,60.31,False
ITEM-00002620,ORD-0000882,PROD-00056,3,63.55,False
ITEM-00002621,ORD-0000882,PROD-00028,1,43.08,False
ITEM-00002622,ORD-0000883,PROD-00017,1,16.3,False
ITEM-00002623,ORD-0000884,PROD-00171,1,17.77,False
ITEM-00002624,ORD-0000884,PROD-00053,1,20.62,False
ITEM-00002625,ORD-0000885,PROD-00162,1,57.45,False
ITEM-00002626,ORD-0000885,PROD-00046,2,20.01,False
ITEM-00002627,ORD-0000885,PROD-00032,1,121.1,False
ITEM-00002628,ORD-0000885,PROD-00087,2,62.85,False
ITEM-00002629,ORD-0000885,PROD-00023,3,34.72,False
ITEM-00002630,ORD-0000886,PROD-00018,4,41.26,False
ITEM-00002631,ORD-0000886,PROD-00118,1,14.61,False
ITEM-00002632,ORD-0000886,PROD-00060,2,65.55,False
ITEM-00002633,ORD-0000886,PROD-00083,1,93.18,True
ITEM-00002634,ORD-0000887,PROD-00072,3,97.19,False
ITEM-00002635,ORD-0000887,PROD-00138,1,26.43,False
ITEM-00002636,ORD-0000887,PROD-00198,1,36.88,False
ITEM-00002637,ORD-0000888,PROD-00051,1,41.55,False
ITEM-00002638,ORD-0000888,PROD-00173,1,31.38,False
ITEM-00002639,ORD-0000888,PROD-00200,2,14.88,False
ITEM-00002640,ORD-0000889,PROD-00108,1,37.42,False
ITEM-00002641,ORD-0000889,PROD-00170,1,19.54,False
ITEM-00002642,ORD-0000889,PROD-00137,2,19.14,False
ITEM-00002643,ORD-0000889,PROD-00185,1,28.32,False
ITEM-00002644,ORD-0000889,PROD-00181,1,51.31,False
ITEM-00002645,ORD-0000890,PROD-00057,1,18.4,False
ITEM-00002646,ORD-0000890,PROD-00102,2,24.67,False
ITEM-00002647,ORD-0000890,PROD-00169,4,27.89,False
ITEM-00002648,ORD-0000891,PROD-00099,1,33.23,False
ITEM-00002649,ORD-0000892,PROD-00188,1,31.47,False
ITEM-00002650,ORD-0000892,PROD-00140,1,13.99,False
ITEM-00002651,ORD-0000893,PROD-00075,1,5.29,False
ITEM-00002652,ORD-0000893,PROD-00021,1,92.38,False
ITEM-00002653,ORD-0000893,PROD-00108,1,37.42,False
ITEM-00002654,ORD-0000894,PROD-00082,2,42.52,False
ITEM-00002655,ORD-0000894,PROD-00080,2,8.24,False
ITEM-00002656,ORD-0000894,PROD-00008,2,56.67,False
ITEM-00002657,ORD-0000894,PROD-00044,2,26.82,False
ITEM-00002658,ORD-0000894,PROD-00100,1,28.1,False
ITEM-00002659,ORD-0000895,PROD-00190,1,11.47,False
ITEM-00002660,ORD-0000895,PROD-00032,2,121.1,True
ITEM-00002661,ORD-0000895,PROD-00141,3,38.83,False
ITEM-00002662,ORD-0000896,PROD-00178,3,91.6,False
ITEM-00002663,ORD-0000896,PROD-00016,2,22.34,False
ITEM-00002664,ORD-0000897,PROD-00159,4,14.38,False
ITEM-00002665,ORD-0000897,PROD-00132,1,34.74,False
ITEM-00002666,ORD-0000898,PROD-00131,1,11.18,False
ITEM-00002667,ORD-0000898,PROD-00075,4,5.29,False
ITEM-00002668,ORD-0000898,PROD-00175,1,40.19,False
ITEM-00002669,ORD-0000899,PROD-00173,2,31.38,False
ITEM-00002670,ORD-0000899,PROD-00196,1,43.37,False
ITEM-00002671,ORD-0000899,PROD-00116,1,40.9,False
ITEM-00002672,ORD-0000900,PROD-00026,1,35.79,False
ITEM-00002673,ORD-0000900,PROD-00129,3,35.51,False
ITEM-00002674,ORD-0000900,PROD-00054,1,50.81,False
ITEM-00002675,ORD-0000901,PROD-00181,1,51.31,False
ITEM-00002676,ORD-0000901,PROD-00111,2,8.64,False
ITEM-00002677,ORD-0000902,PROD-00098,3,39.76,False
ITEM-00002678,ORD-0000902,PROD-00104,3,18.89,False
ITEM-00002679,ORD-0000902,PROD-00015,1,9.9,False
ITEM-00002680,ORD-0000902,PROD-00117,2,32.32,False
ITEM-00002681,ORD-0000902,PROD-00048,1,69.41,False
ITEM-00002682,ORD-0000903,PROD-00012,2,23.9,True
ITEM-00002683,ORD-0000903,PROD-00099,4,33.23,False
ITEM-00002684,ORD-0000903,PROD-00148,1,13.14,False
ITEM-00002685,ORD-0000903,PROD-00165,1,65.0,False
ITEM-00002686,ORD-0000904,PROD-00089,1,22.85,False
ITEM-00002687,ORD-0000904,PROD-00189,3,18.31,False
ITEM-00002688,ORD-0000904,PROD-00054,1,50.81,False
ITEM-00002689,ORD-0000905,PROD-00028,1,43.08,False
ITEM-00002690,ORD-0000905,PROD-00167,1,58.88,False
ITEM-00002691,ORD-0000905,PROD-00182,3,18.17,False
ITEM-00002692,ORD-0000906,PROD-00134,1,46.13,False
ITEM-00002693,ORD-0000906,PROD-00073,1,32.3,True
ITEM-00002694,ORD-0000906,PROD-00132,3,34.74,False
ITEM-00002695,ORD-0000906,PROD-00054,2,50.81,True
ITEM-00002696,ORD-0000907,PROD-00125,2,49.94,False
ITEM-00002697,ORD-0000907,PROD-00028,2,43.08,False
ITEM-00002698,ORD-0000907,PROD-00100,2,28.1,False
ITEM-00002699,ORD-0000907,PROD-00162,1,57.45,False
ITEM-00002700,ORD-0000907,PROD-00056,2,63.55,False
ITEM-00002701,ORD-0000908,PROD-00144,4,37.68,False
ITEM-00002702,ORD-0000908,PROD-00028,3,43.08,False
ITEM-00002703,ORD-0000909,PROD-00086,4,23.31,False
ITEM-00002704,ORD-0000909,PROD-00001,1,46.89,False
ITEM-00002705,ORD-0000909,PROD-00025,1,22.62,False
ITEM-00002706,ORD-0000909,PROD-00135,4,17.4,False
ITEM-00002707,ORD-0000910,PROD-00176,1,59.09,False
ITEM-00002708,ORD-0000910,PROD-00082,2,42.52,True
ITEM-00002709,ORD-0000910,PROD-00192,1,60.31,False
ITEM-00002710,ORD-0000910,PROD-00033,1,32.8,False
ITEM-00002711,ORD-0000911,PROD-00112,1,32.51,False
ITEM-00002712,ORD-0000911,PROD-00087,1,62.85,True
ITEM-00002713,ORD-0000911,PROD-00192,2,60.31,False
ITEM-00002714,ORD-0000911,PROD-00021,4,92.38,False
ITEM-00002715,ORD-0000912,PROD-00062,1,29.08,False
ITEM-00002716,ORD-0000913,PROD-00174,1,42.05,False
ITEM-00002717,ORD-0000913,PROD-00110,1,31.43,False
ITEM-00002718,ORD-0000913,PROD-00047,1,23.99,False
ITEM-00002719,ORD-0000913,PROD-00089,3,22.85,False
ITEM-00002720,ORD-0000914,PROD-00161,1,16.74,False
ITEM-00002721,ORD-0000914,PROD-00199,1,34.49,False
ITEM-00002722,ORD-0000914,PROD-00087,3,62.85,False
ITEM-00002723,ORD-0000914,PROD-00029,2,21.75,False
ITEM-00002724,ORD-0000915,PROD-00024,1,12.22,False
ITEM-00002725,ORD-0000915,PROD-00189,1,18.31,False
ITEM-00002726,ORD-0000915,PROD-00050,1,9.64,False
ITEM-00002727,ORD-0000915,PROD-00074,5,99.01,False
ITEM-00002728,ORD-0000915,PROD-00032,2,121.1,False
ITEM-00002729,ORD-0000916,PROD-00115,2,28.94,False
ITEM-00002730,ORD-0000916,PROD-00078,1,26.86,False
ITEM-00002731,ORD-0000916,PROD-00166,2,44.21,True
ITEM-00002732,ORD-0000917,PROD-00056,1,63.55,False
ITEM-00002733,ORD-0000917,PROD-00158,3,46.14,False
ITEM-00002734,ORD-0000917,PROD-00143,2,10.75,False
ITEM-00002735,ORD-0000917,PROD-00169,4,27.89,False
ITEM-00002736,ORD-0000918,PROD-00200,1,14.88,False
ITEM-00002737,ORD-0000919,PROD-00088,1,41.68,False
ITEM-00002738,ORD-0000920,PROD-00096,2,11.89,False
ITEM-00002739,ORD-0000920,PROD-00014,1,8.68,False
ITEM-00002740,ORD-0000920,PROD-00140,1,13.99,False
ITEM-00002741,ORD-0000920,PROD-00181,2,51.31,False
ITEM-00002742,ORD-0000921,PROD-00123,1,88.41,True
ITEM-00002743,ORD-0000921,PROD-00126,1,153.44,False
ITEM-00002744,ORD-0000921,PROD-00021,3,92.38,False
ITEM-00002745,ORD-0000922,PROD-00068,1,66.85,False
ITEM-00002746,ORD-0000922,PROD-00023,1,34.72,False
ITEM-00002747,ORD-0000923,PROD-00187,3,46.12,False
ITEM-00002748,ORD-0000923,PROD-00186,3,54.59,False
ITEM-00002749,ORD-0000923,PROD-00159,3,14.38,False
ITEM-00002750,ORD-0000923,PROD-00115,3,28.94,False
ITEM-00002751,ORD-0000923,PROD-00108,3,37.42,False
ITEM-00002752,ORD-0000924,PROD-00055,1,68.15,False
ITEM-00002753,ORD-0000924,PROD-00097,1,40.74,False
ITEM-00002754,ORD-0000925,PROD-00009,3,23.84,False
ITEM-00002755,ORD-0000926,PROD-00065,2,58.48,False
ITEM-00002756,ORD-0000926,PROD-00052,2,25.29,False
ITEM-00002757,ORD-0000926,PROD-00150,1,40.77,True
ITEM-00002758,ORD-0000926,PROD-00121,2,57.61,False
ITEM-00002759,ORD-0000926,PROD-00032,1,121.1,False
ITEM-00002760,ORD-0000927,PROD-00189,1,18.31,False
ITEM-00002761,ORD-0000927,PROD-00194,1,13.85,False
ITEM-00002762,ORD-0000927,PROD-00131,1,11.18,False
ITEM-00002763,ORD-0000928,PROD-00014,1,8.68,True
ITEM-00002764,ORD-0000928,PROD-00055,1,68.15,False
ITEM-00002765,ORD-0000929,PROD-00180,4,222.32,False
ITEM-00002766,ORD-0000929,PROD-00093,3,20.26,False
ITEM-00002767,ORD-0000929,PROD-00025,4,22.62,False
ITEM-00002768,ORD-0000929,PROD-00129,2,35.51,False
ITEM-00002769,ORD-0000930,PROD-00090,2,47.43,False
ITEM-00002770,ORD-0000930,PROD-00129,2,35.51,False
ITEM-00002771,ORD-0000930,PROD-00161,2,16.74,False
ITEM-00002772,ORD-0000931,PROD-00075,3,5.29,True
ITEM-00002773,ORD-0000932,PROD-00076,1,58.87,False
ITEM-00002774,ORD-0000932,PROD-00107,2,124.01,False
ITEM-00002775,ORD-0000932,PROD-00018,3,41.26,False
ITEM-00002776,ORD-0000932,PROD-00166,2,44.21,False
ITEM-00002777,ORD-0000932,PROD-00157,1,122.25,False
ITEM-00002778,ORD-0000933,PROD-00035,1,58.9,False
ITEM-00002779,ORD-0000933,PROD-00196,1,43.37,False
ITEM-00002780,ORD-0000934,PROD-00139,2,58.53,False
ITEM-00002781,ORD-0000934,PROD-00170,1,19.54,False
ITEM-00002782,ORD-0000934,PROD-00156,1,20.08,False
ITEM-00002783,ORD-0000934,PROD-00147,1,13.93,False
ITEM-00002784,ORD-0000935,PROD-00082,4,42.52,False
ITEM-00002785,ORD-0000936,PROD-00070,3,21.08,True
ITEM-00002786,ORD-0000937,PROD-00105,1,29.58,False
ITEM-00002787,ORD-0000937,PROD-00096,1,11.89,False
ITEM-00002788,ORD-0000937,PROD-00025,2,22.62,False
ITEM-00002789,ORD-0000937,PROD-00058,2,26.67,False
ITEM-00002790,ORD-0000938,PROD-00112,5,32.51,False
ITEM-00002791,ORD-0000938,PROD-00014,1,8.68,False
ITEM-00002792,ORD-0000938,PROD-00064,5,14.33,False
ITEM-00002793,ORD-0000938,PROD-00183,3,15.65,False
ITEM-00002794,ORD-0000939,PROD-00043,1,30.54,False
ITEM-00002795,ORD-0000939,PROD-00194,3,13.85,False
ITEM-00002796,ORD-0000939,PROD-00184,1,46.42,False
ITEM-00002797,ORD-0000939,PROD-00152,4,42.2,False
ITEM-00002798,ORD-0000939,PROD-00123,2,88.41,False
ITEM-00002799,ORD-0000940,PROD-00018,2,41.26,False
ITEM-00002800,ORD-0000940,PROD-00037,1,38.33,True
ITEM-00002801,ORD-0000940,PROD-00178,2,91.6,False
ITEM-00002802,ORD-0000940,PROD-00193,1,38.47,False
ITEM-00002803,ORD-0000941,PROD-00193,1,38.47,False
ITEM-00002804,ORD-0000941,PROD-00018,1,41.26,False
ITEM-00002805,ORD-0000941,PROD-00072,2,97.19,False
ITEM-00002806,ORD-0000941,PROD-00185,1,28.32,False
ITEM-00002807,ORD-0000942,PROD-00165,1,65.0,False
ITEM-00002808,ORD-0000942,PROD-00148,1,13.14,False
ITEM-00002809,ORD-0000942,PROD-00151,1,39.46,False
ITEM-00002810,ORD-0000942,PROD-00183,1,15.65,False
ITEM-00002811,ORD-0000942,PROD-00093,1,20.26,False
ITEM-00002812,ORD-0000943,PROD-00045,1,11.76,False
ITEM-00002813,ORD-0000944,PROD-00009,1,23.84,False
ITEM-00002814,ORD-0000944,PROD-00056,3,63.55,False
ITEM-00002815,ORD-0000944,PROD-00104,3,18.89,False
ITEM-00002816,ORD-0000944,PROD-00184,2,46.42,False
ITEM-00002817,ORD-0000945,PROD-00020,1,12.32,False
ITEM-00002818,ORD-0000945,PROD-00053,1,20.62,False
ITEM-00002819,ORD-0000946,PROD-00032,3,121.1,False
ITEM-00002820,ORD-0000946,PROD-00132,3,34.74,False
ITEM-00002821,ORD-0000946,PROD-00147,3,13.93,False
ITEM-00002822,ORD-0000946,PROD-00124,3,12.41,False
ITEM-00002823,ORD-0000947,PROD-00187,2,46.12,True
ITEM-00002824,ORD-0000947,PROD-00037,3,38.33,False
ITEM-00002825,ORD-0000947,PROD-00165,1,65.0,False
ITEM-00002826,ORD-0000948,PROD-00021,1,92.38,True
ITEM-00002827,ORD-0000948,PROD-00182,1,18.17,False
ITEM-00002828,ORD-0000949,PROD-00188,4,31.47,False
ITEM-00002829,ORD-0000950,PROD-00061,1,23.68,True
ITEM-00002830,ORD-0000950,PROD-00021,3,92.38,False
ITEM-00002831,ORD-0000950,PROD-00058,2,26.67,False
ITEM-00002832,ORD-0000950,PROD-00037,2,38.33,False
ITEM-00002833,ORD-0000951,PROD-00024,1,12.22,False
ITEM-00002834,ORD-0000951,PROD-00157,1,122.25,False
ITEM-00002835,ORD-0000951,PROD-00102,5,24.67,False
ITEM-00002836,ORD-0000952,PROD-00177,1,33.42,False
ITEM-00002837,ORD-0000952,PROD-00111,3,8.64,False
ITEM-00002838,ORD-0000952,PROD-00200,1,14.88,False
ITEM-00002839,ORD-0000952,PROD-00130,1,23.28,False
ITEM-00002840,ORD-0000952,PROD-00112,5,32.51,False
ITEM-00002841,ORD-0000953,PROD-00148,2,13.14,False
ITEM-00002842,ORD-0000954,PROD-00023,1,34.72,False
ITEM-00002843,ORD-0000954,PROD-00127,3,16.55,False
ITEM-00002844,ORD-0000954,PROD-00098,1,39.76,False
ITEM-00002845,ORD-0000954,PROD-00185,2,28.32,False
ITEM-00002846,ORD-0000954,PROD-00191,1,24.23,False
ITEM-00002847,ORD-0000955,PROD-00079,1,35.31,False
ITEM-00002848,ORD-0000955,PROD-00087,1,62.85,False
